Tipo de Unidade,Unidade,Categoria,racacor,Total
A - Ensino e Pesquisa,FO,Pós-Doutorando,Pard,0
A - Ensino e Pesquisa,FO,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,FO,Pós-Doutorando,N/I,18
A - Ensino e Pesquisa,FOB,Graduação,Amar,32
A - Ensino e Pesquisa,FOB,Graduação,Bran,387
A - Ensino e Pesquisa,FOB,Graduação,Indig,0
A - Ensino e Pesquisa,FOB,Graduação,Pard,76
A - Ensino e Pesquisa,FOB,Graduação,Pret,20
A - Ensino e Pesquisa,FOB,Graduação,N/I,18
A - Ensino e Pesquisa,FOB,Pós-Graduação,Amar,12
A - Ensino e Pesquisa,FOB,Pós-Graduação,Bran,255
A - Ensino e Pesquisa,FOB,Pós-Graduação,Indig,1
A - Ensino e Pesquisa,FOB,Pós-Graduação,Pard,40
A - Ensino e Pesquisa,FOB,Pós-Graduação,Pret,14
A - Ensino e Pesquisa,FOB,Pós-Graduação,N/I,148
A - Ensino e Pesquisa,FOB,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,FOB,Pós-Doutorando,Bran,16
A - Ensino e Pesquisa,FOB,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,FOB,Pós-Doutorando,Pard,0
A - Ensino e Pesquisa,FOB,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,FOB,Pós-Doutorando,N/I,28
A - Ensino e Pesquisa,FORP,Graduação,Amar,14
A - Ensino e Pesquisa,FORP,Graduação,Bran,307
A - Ensino e Pesquisa,FORP,Graduação,Indig,1
A - Ensino e Pesquisa,FORP,Graduação,Pard,60
A - Ensino e Pesquisa,FORP,Graduação,Pret,13
A - Ensino e Pesquisa,FORP,Graduação,N/I,18
A - Ensino e Pesquisa,FORP,Pós-Graduação,Amar,0
A - Ensino e Pesquisa,FORP,Pós-Graduação,Bran,32
A - Ensino e Pesquisa,FORP,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,FORP,Pós-Graduação,Pard,5
A - Ensino e Pesquisa,FORP,Pós-Graduação,Pret,0
A - Ensino e Pesquisa,FORP,Pós-Graduação,N/I,261
A - Ensino e Pesquisa,FORP,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,FORP,Pós-Doutorando,Bran,11
A - Ensino e Pesquisa,FORP,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,FORP,Pós-Doutorando,Pard,1
A - Ensino e Pesquisa,FORP,Pós-Doutorando,Pret,1
A - Ensino e Pesquisa,FORP,Pós-Doutorando,N/I,20
A - Ensino e Pesquisa,FSP,Graduação,Amar,34
A - Ensino e Pesquisa,FSP,Graduação,Bran,379
A - Ensino e Pesquisa,FSP,Graduação,Indig,1
A - Ensino e Pesquisa,FSP,Graduação,Pard,90
A - Ensino e Pesquisa,FSP,Graduação,Pret,36
A - Ensino e Pesquisa,FSP,Graduação,N/I,41
A - Ensino e Pesquisa,FSP,Pós-Graduação,Amar,7
A - Ensino e Pesquisa,FSP,Pós-Graduação,Bran,228
A - Ensino e Pesquisa,FSP,Pós-Graduação,Indig,2
A - Ensino e Pesquisa,FSP,Pós-Graduação,Pard,63
A - Ensino e Pesquisa,FSP,Pós-Graduação,Pret,34
A - Ensino e Pesquisa,FSP,Pós-Graduação,N/I,352
A - Ensino e Pesquisa,FSP,Pós-Doutorando,Amar,1
A - Ensino e Pesquisa,FSP,Pós-Doutorando,Bran,10
A - Ensino e Pesquisa,FSP,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,FSP,Pós-Doutorando,Pard,0
A - Ensino e Pesquisa,FSP,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,FSP,Pós-Doutorando,N/I,62
A - Ensino e Pesquisa,FZEA,Graduação,Amar,65
A - Ensino e Pesquisa,FZEA,Graduação,Bran,1135
A - Ensino e Pesquisa,FZEA,Graduação,Indig,2
A - Ensino e Pesquisa,FZEA,Graduação,Pard,158
A - Ensino e Pesquisa,FZEA,Graduação,Pret,40
A - Ensino e Pesquisa,FZEA,Graduação,N/I,79
A - Ensino e Pesquisa,FZEA,Pós-Graduação,Amar,1
A - Ensino e Pesquisa,FZEA,Pós-Graduação,Bran,46
A - Ensino e Pesquisa,FZEA,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,FZEA,Pós-Graduação,Pard,5
A - Ensino e Pesquisa,FZEA,Pós-Graduação,Pret,4
A - Ensino e Pesquisa,FZEA,Pós-Graduação,N/I,402
A - Ensino e Pesquisa,FZEA,Pós-Doutorando,Amar,1
A - Ensino e Pesquisa,FZEA,Pós-Doutorando,Bran,33
A - Ensino e Pesquisa,FZEA,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,FZEA,Pós-Doutorando,Pard,0
A - Ensino e Pesquisa,FZEA,Pós-Doutorando,Pret,1
A - Ensino e Pesquisa,FZEA,Pós-Doutorando,N/I,24
A - Ensino e Pesquisa,IAG,Graduação,Amar,15
A - Ensino e Pesquisa,IAG,Graduação,Bran,212
A - Ensino e Pesquisa,IAG,Graduação,Indig,1
A - Ensino e Pesquisa,IAG,Graduação,Pard,55
A - Ensino e Pesquisa,IAG,Graduação,Pret,21
A - Ensino e Pesquisa,IAG,Graduação,N/I,10
A - Ensino e Pesquisa,IAG,Pós-Graduação,Amar,0
A - Ensino e Pesquisa,IAG,Pós-Graduação,Bran,27
A - Ensino e Pesquisa,IAG,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,IAG,Pós-Graduação,Pard,9
A - Ensino e Pesquisa,IAG,Pós-Graduação,Pret,3
A - Ensino e Pesquisa,IAG,Pós-Graduação,N/I,362
A - Ensino e Pesquisa,IAG,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,IAG,Pós-Doutorando,Bran,9
A - Ensino e Pesquisa,IAG,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,IAG,Pós-Doutorando,Pard,2
A - Ensino e Pesquisa,IAG,Pós-Doutorando,Pret,1
A - Ensino e Pesquisa,IAG,Pós-Doutorando,N/I,62
A - Ensino e Pesquisa,IAU,Graduação,Amar,13
A - Ensino e Pesquisa,IAU,Graduação,Bran,207
A - Ensino e Pesquisa,IAU,Graduação,Indig,0
A - Ensino e Pesquisa,IAU,Graduação,Pard,41
A - Ensino e Pesquisa,IAU,Graduação,Pret,8
A - Ensino e Pesquisa,IAU,Graduação,N/I,19
A - Ensino e Pesquisa,IAU,Pós-Graduação,Amar,1
A - Ensino e Pesquisa,IAU,Pós-Graduação,Bran,46
A - Ensino e Pesquisa,IAU,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,IAU,Pós-Graduação,Pard,4
A - Ensino e Pesquisa,IAU,Pós-Graduação,Pret,1
A - Ensino e Pesquisa,IAU,Pós-Graduação,N/I,278
A - Ensino e Pesquisa,IAU,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,IAU,Pós-Doutorando,Bran,4
A - Ensino e Pesquisa,IAU,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,IAU,Pós-Doutorando,Pard,1
A - Ensino e Pesquisa,IAU,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,IAU,Pós-Doutorando,N/I,3
A - Ensino e Pesquisa,IB,Graduação,Amar,50
A - Ensino e Pesquisa,IB,Graduação,Bran,507
A - Ensino e Pesquisa,IB,Graduação,Indig,0
A - Ensino e Pesquisa,IB,Graduação,Pard,101
A - Ensino e Pesquisa,IB,Graduação,Pret,29
A - Ensino e Pesquisa,IB,Graduação,N/I,87
A - Ensino e Pesquisa,IB,Pós-Graduação,Amar,0
A - Ensino e Pesquisa,IB,Pós-Graduação,Bran,14
A - Ensino e Pesquisa,IB,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,IB,Pós-Graduação,Pard,3
A - Ensino e Pesquisa,IB,Pós-Graduação,Pret,1
A - Ensino e Pesquisa,IB,Pós-Graduação,N/I,567
A - Ensino e Pesquisa,IB,Pós-Doutorando,Amar,1
A - Ensino e Pesquisa,IB,Pós-Doutorando,Bran,12
A - Ensino e Pesquisa,IB,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,IB,Pós-Doutorando,Pard,2
A - Ensino e Pesquisa,IB,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,IB,Pós-Doutorando,N/I,117
A - Ensino e Pesquisa,ICB,Graduação,Amar,22
A - Ensino e Pesquisa,ICB,Graduação,Bran,135
A - Ensino e Pesquisa,ICB,Graduação,Indig,0
A - Ensino e Pesquisa,ICB,Graduação,Pard,28
A - Ensino e Pesquisa,ICB,Graduação,Pret,5
A - Ensino e Pesquisa,ICB,Graduação,N/I,8
A - Ensino e Pesquisa,ICB,Pós-Graduação,Amar,9
A - Ensino e Pesquisa,ICB,Pós-Graduação,Bran,206
A - Ensino e Pesquisa,ICB,Pós-Graduação,Indig,1
A - Ensino e Pesquisa,ICB,Pós-Graduação,Pard,44
A - Ensino e Pesquisa,ICB,Pós-Graduação,Pret,12
A - Ensino e Pesquisa,ICB,Pós-Graduação,N/I,382
A - Ensino e Pesquisa,ICB,Pós-Doutorando,Amar,2
A - Ensino e Pesquisa,ICB,Pós-Doutorando,Bran,37
A - Ensino e Pesquisa,ICB,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,ICB,Pós-Doutorando,Pard,2
A - Ensino e Pesquisa,ICB,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,ICB,Pós-Doutorando,N/I,142
A - Ensino e Pesquisa,ICMC,Graduação,Amar,75
A - Ensino e Pesquisa,ICMC,Graduação,Bran,882
A - Ensino e Pesquisa,ICMC,Graduação,Indig,1
A - Ensino e Pesquisa,ICMC,Graduação,Pard,175
A - Ensino e Pesquisa,ICMC,Graduação,Pret,41
A - Ensino e Pesquisa,ICMC,Graduação,N/I,71
A - Ensino e Pesquisa,ICMC,Pós-Graduação,Amar,23
A - Ensino e Pesquisa,ICMC,Pós-Graduação,Bran,529
A - Ensino e Pesquisa,ICMC,Pós-Graduação,Indig,2
A - Ensino e Pesquisa,ICMC,Pós-Graduação,Pard,128
A - Ensino e Pesquisa,ICMC,Pós-Graduação,Pret,38
A - Ensino e Pesquisa,ICMC,Pós-Graduação,N/I,101
A - Ensino e Pesquisa,ICMC,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,ICMC,Pós-Doutorando,Bran,12
A - Ensino e Pesquisa,ICMC,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,ICMC,Pós-Doutorando,Pard,1
A - Ensino e Pesquisa,ICMC,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,ICMC,Pós-Doutorando,N/I,66
A - Ensino e Pesquisa,IF,Graduação,Amar,42
A - Ensino e Pesquisa,IF,Graduação,Bran,867
A - Ensino e Pesquisa,IF,Graduação,Indig,5
A - Ensino e Pesquisa,IF,Graduação,Pard,257
A - Ensino e Pesquisa,IF,Graduação,Pret,63
A - Ensino e Pesquisa,IF,Graduação,N/I,94
A - Ensino e Pesquisa,IF,Pós-Graduação,Amar,0
A - Ensino e Pesquisa,IF,Pós-Graduação,Bran,6
A - Ensino e Pesquisa,IF,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,IF,Pós-Graduação,Pard,2
A - Ensino e Pesquisa,IF,Pós-Graduação,Pret,0
A - Ensino e Pesquisa,IF,Pós-Graduação,N/I,349
A - Ensino e Pesquisa,IF,Pós-Doutorando,Amar,3
A - Ensino e Pesquisa,IF,Pós-Doutorando,Bran,19
A - Ensino e Pesquisa,IF,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,IF,Pós-Doutorando,Pard,2
A - Ensino e Pesquisa,IF,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,IF,Pós-Doutorando,N/I,67
A - Ensino e Pesquisa,IFSC,Graduação,Amar,17
A - Ensino e Pesquisa,IFSC,Graduação,Bran,315
A - Ensino e Pesquisa,IFSC,Graduação,Indig,0
A - Ensino e Pesquisa,IFSC,Graduação,Pard,88
A - Ensino e Pesquisa,IFSC,Graduação,Pret,19
A - Ensino e Pesquisa,IFSC,Graduação,N/I,9
A - Ensino e Pesquisa,IFSC,Pós-Graduação,Amar,8
A - Ensino e Pesquisa,IFSC,Pós-Graduação,Bran,73
A - Ensino e Pesquisa,IFSC,Pós-Graduação,Indig,1
A - Ensino e Pesquisa,IFSC,Pós-Graduação,Pard,15
A - Ensino e Pesquisa,IFSC,Pós-Graduação,Pret,2
A - Ensino e Pesquisa,IFSC,Pós-Graduação,N/I,245
A - Ensino e Pesquisa,IFSC,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,IFSC,Pós-Doutorando,Bran,14
A - Ensino e Pesquisa,IFSC,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,IFSC,Pós-Doutorando,Pard,2
A - Ensino e Pesquisa,IFSC,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,IFSC,Pós-Doutorando,N/I,100
A - Ensino e Pesquisa,IGc,Graduação,Amar,20
A - Ensino e Pesquisa,IGc,Graduação,Bran,265
A - Ensino e Pesquisa,IGc,Graduação,Indig,1
A - Ensino e Pesquisa,IGc,Graduação,Pard,100
A - Ensino e Pesquisa,IGc,Graduação,Pret,36
A - Ensino e Pesquisa,IGc,Graduação,N/I,29
A - Ensino e Pesquisa,IGc,Pós-Graduação,Amar,0
A - Ensino e Pesquisa,IGc,Pós-Graduação,Bran,25
A - Ensino e Pesquisa,IGc,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,IGc,Pós-Graduação,Pard,9
A - Ensino e Pesquisa,IGc,Pós-Graduação,Pret,4
A - Ensino e Pesquisa,IGc,Pós-Graduação,N/I,268
A - Ensino e Pesquisa,IGc,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,IGc,Pós-Doutorando,Bran,11
A - Ensino e Pesquisa,IGc,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,IGc,Pós-Doutorando,Pard,0
A - Ensino e Pesquisa,IGc,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,IGc,Pós-Doutorando,N/I,23
A - Ensino e Pesquisa,IME,Graduação,Amar,149
A - Ensino e Pesquisa,IME,Graduação,Bran,1015
A - Ensino e Pesquisa,IME,Graduação,Indig,1
A - Ensino e Pesquisa,IME,Graduação,Pard,328
A - Ensino e Pesquisa,IME,Graduação,Pret,71
A - Ensino e Pesquisa,IME,Graduação,N/I,67
A - Ensino e Pesquisa,IME,Pós-Graduação,Amar,3
A - Ensino e Pesquisa,IME,Pós-Graduação,Bran,44
A - Ensino e Pesquisa,IME,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,IME,Pós-Graduação,Pard,12
A - Ensino e Pesquisa,IME,Pós-Graduação,Pret,1
A - Ensino e Pesquisa,IME,Pós-Graduação,N/I,951
A - Ensino e Pesquisa,IME,Pós-Doutorando,Amar,4
A - Ensino e Pesquisa,IME,Pós-Doutorando,Bran,28
A - Ensino e Pesquisa,IME,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,IME,Pós-Doutorando,Pard,1
A - Ensino e Pesquisa,IME,Pós-Doutorando,Pret,1
A - Ensino e Pesquisa,IME,Pós-Doutorando,N/I,43
A - Ensino e Pesquisa,IO,Graduação,Amar,11
A - Ensino e Pesquisa,IO,Graduação,Bran,146
A - Ensino e Pesquisa,IO,Graduação,Indig,1
A - Ensino e Pesquisa,IO,Graduação,Pard,45
A - Ensino e Pesquisa,IO,Graduação,Pret,8
A - Ensino e Pesquisa,IO,Graduação,N/I,10
A - Ensino e Pesquisa,IO,Pós-Graduação,Amar,2
A - Ensino e Pesquisa,IO,Pós-Graduação,Bran,70
A - Ensino e Pesquisa,IO,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,IO,Pós-Graduação,Pard,17
A - Ensino e Pesquisa,IO,Pós-Graduação,Pret,8
A - Ensino e Pesquisa,IO,Pós-Graduação,N/I,101
A - Ensino e Pesquisa,IO,Pós-Doutorando,Amar,2
A - Ensino e Pesquisa,IO,Pós-Doutorando,Bran,21
A - Ensino e Pesquisa,IO,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,IO,Pós-Doutorando,Pard,0
A - Ensino e Pesquisa,IO,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,IO,Pós-Doutorando,N/I,28
A - Ensino e Pesquisa,IP,Graduação,Amar,36
A - Ensino e Pesquisa,IP,Graduação,Bran,290
A - Ensino e Pesquisa,IP,Graduação,Indig,0
A - Ensino e Pesquisa,IP,Graduação,Pard,62
A - Ensino e Pesquisa,IP,Graduação,Pret,18
A - Ensino e Pesquisa,IP,Graduação,N/I,15
A - Ensino e Pesquisa,IP,Pós-Graduação,Amar,6
A - Ensino e Pesquisa,IP,Pós-Graduação,Bran,236
A - Ensino e Pesquisa,IP,Pós-Graduação,Indig,1
A - Ensino e Pesquisa,IP,Pós-Graduação,Pard,29
A - Ensino e Pesquisa,IP,Pós-Graduação,Pret,18
A - Ensino e Pesquisa,IP,Pós-Graduação,N/I,843
A - Ensino e Pesquisa,IP,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,IP,Pós-Doutorando,Bran,30
A - Ensino e Pesquisa,IP,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,IP,Pós-Doutorando,Pard,2
A - Ensino e Pesquisa,IP,Pós-Doutorando,Pret,1
A - Ensino e Pesquisa,IP,Pós-Doutorando,N/I,60
A - Ensino e Pesquisa,IQ,Graduação,Amar,57
A - Ensino e Pesquisa,IQ,Graduação,Bran,505
A - Ensino e Pesquisa,IQ,Graduação,Indig,2
A - Ensino e Pesquisa,IQ,Graduação,Pard,129
A - Ensino e Pesquisa,IQ,Graduação,Pret,30
A - Ensino e Pesquisa,IQ,Graduação,N/I,49
A - Ensino e Pesquisa,IQ,Pós-Graduação,Amar,0
A - Ensino e Pesquisa,IQ,Pós-Graduação,Bran,50
A - Ensino e Pesquisa,IQ,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,IQ,Pós-Graduação,Pard,2
A - Ensino e Pesquisa,IQ,Pós-Graduação,Pret,1
A - Ensino e Pesquisa,IQ,Pós-Graduação,N/I,471
A - Ensino e Pesquisa,IQ,Pós-Doutorando,Amar,1
A - Ensino e Pesquisa,IQ,Pós-Doutorando,Bran,8
A - Ensino e Pesquisa,IQ,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,IQ,Pós-Doutorando,Pard,1
A - Ensino e Pesquisa,IQ,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,IQ,Pós-Doutorando,N/I,124
A - Ensino e Pesquisa,IQSC,Graduação,Amar,5
A - Ensino e Pesquisa,IQSC,Graduação,Bran,207
A - Ensino e Pesquisa,IQSC,Graduação,Indig,0
A - Ensino e Pesquisa,IQSC,Graduação,Pard,42
A - Ensino e Pesquisa,IQSC,Graduação,Pret,9
A - Ensino e Pesquisa,IQSC,Graduação,N/I,13
A - Ensino e Pesquisa,IQSC,Pós-Graduação,Amar,2
A - Ensino e Pesquisa,IQSC,Pós-Graduação,Bran,107
A - Ensino e Pesquisa,IQSC,Pós-Graduação,Indig,1
A - Ensino e Pesquisa,IQSC,Pós-Graduação,Pard,25
A - Ensino e Pesquisa,IQSC,Pós-Graduação,Pret,6
A - Ensino e Pesquisa,IQSC,Pós-Graduação,N/I,189
A - Ensino e Pesquisa,IQSC,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,IQSC,Pós-Doutorando,Bran,8
A - Ensino e Pesquisa,IQSC,Pós-Doutorando,Indig,1
A - Ensino e Pesquisa,IQSC,Pós-Doutorando,Pard,0
A - Ensino e Pesquisa,IQSC,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,IQSC,Pós-Doutorando,N/I,56
A - Ensino e Pesquisa,IRI,Graduação,Amar,13
A - Ensino e Pesquisa,IRI,Graduação,Bran,201
A - Ensino e Pesquisa,IRI,Graduação,Indig,1
A - Ensino e Pesquisa,IRI,Graduação,Pard,64
A - Ensino e Pesquisa,IRI,Graduação,Pret,20
A - Ensino e Pesquisa,IRI,Graduação,N/I,7
A - Ensino e Pesquisa,IRI,Pós-Graduação,Amar,1
A - Ensino e Pesquisa,IRI,Pós-Graduação,Bran,3
A - Ensino e Pesquisa,IRI,Pós-Graduação,Indig,0
A - Ensino e Pesquisa,IRI,Pós-Graduação,Pard,1
A - Ensino e Pesquisa,IRI,Pós-Graduação,Pret,0
A - Ensino e Pesquisa,IRI,Pós-Graduação,N/I,158
A - Ensino e Pesquisa,IRI,Pós-Doutorando,Amar,0
A - Ensino e Pesquisa,IRI,Pós-Doutorando,Bran,2
A - Ensino e Pesquisa,IRI,Pós-Doutorando,Indig,0
A - Ensino e Pesquisa,IRI,Pós-Doutorando,Pard,0
A - Ensino e Pesquisa,IRI,Pós-Doutorando,Pret,0
A - Ensino e Pesquisa,IRI,Pós-Doutorando,N/I,5
B - Centros e Institutos Especializados,CEBIMar,Graduação,Amar,0
B - Centros e Institutos Especializados,CEBIMar,Graduação,Bran,0
B - Centros e Institutos Especializados,CEBIMar,Graduação,Indig,0
B - Centros e Institutos Especializados,CEBIMar,Graduação,Pard,0
B - Centros e Institutos Especializados,CEBIMar,Graduação,Pret,0
B - Centros e Institutos Especializados,CEBIMar,Graduação,N/I,0
B - Centros e Institutos Especializados,CEBIMar,Pós-Graduação,Amar,0
B - Centros e Institutos Especializados,CEBIMar,Pós-Graduação,Bran,0
B - Centros e Institutos Especializados,CEBIMar,Pós-Graduação,Indig,0
B - Centros e Institutos Especializados,CEBIMar,Pós-Graduação,Pard,0
B - Centros e Institutos Especializados,CEBIMar,Pós-Graduação,Pret,0
B - Centros e Institutos Especializados,CEBIMar,Pós-Graduação,N/I,0
B - Centros e Institutos Especializados,CEBIMar,Pós-Doutorando,Amar,0
B - Centros e Institutos Especializados,CEBIMar,Pós-Doutorando,Bran,2
B - Centros e Institutos Especializados,CEBIMar,Pós-Doutorando,Indig,0
B - Centros e Institutos Especializados,CEBIMar,Pós-Doutorando,Pard,0
B - Centros e Institutos Especializados,CEBIMar,Pós-Doutorando,Pret,0
B - Centros e Institutos Especializados,CEBIMar,Pós-Doutorando,N/I,3
B - Centros e Institutos Especializados,CENA,Graduação,Amar,0
B - Centros e Institutos Especializados,CENA,Graduação,Bran,0
B - Centros e Institutos Especializados,CENA,Graduação,Indig,0
